;amo muchacho trabajo;amor amar sentir;amor vida ángel;blanco color vestir;bueno casa amigo;caballo momento echar;calle niño amigo;capitán caballo vida;claro santo altar;claro tomar pasar;cura pueblo niño;dinero papel nombre;doctor alma libro;grande bueno mundo;griego sultán lleno;jefe político plaza;jefe secretario regidor;juez coronel reo;leer libro carta;luz cielo sol;madre padre familia;muerte pobre mismo;padre anciano amigo;pasar grande voz;pastor pueblo casa;querer bueno casa;querer padre llorar;recibir medio noche;secreto inquisidor tribunal;sor hermano mirar
mx0012_Pesado_Inquisidor002;0.0003846154;0.0196153846;0.0003846154;0.0003846154;0.0003846154;0.0003846154;0.0811538462;0.0042307692;0.0003846154;0.0003846154;0.0003846154;0.0003846154;0.0003846154;0.0003846154;0.0003846154;0.0042307692;0.0003846154;0.0003846154;0.0003846154;0.011923076900000001;0.0311538462;0.0003846154;0.0388461538;0.2311538462;0.0465384615;0.1465384615;0.0696153846;0.16192307690000002;0.1465384615;0.0003846154
mx0012_Pesado_Inquisidor001;0.00038314180000000004;0.09616858240000001;0.0157088123;0.1421455939;0.0540229885;0.0042145594;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.038697318;0.00038314180000000004;0.00038314180000000004;0.031034482800000002;0.0118773946;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.08084291190000001;0.0425287356;0.00038314180000000004;0.00038314180000000004;0.2724137931;0.1;0.038697318;0.00038314180000000004;0.00038314180000000004;0.06551724140000001;0.00038314180000000004
mx0011_Payno_Trinidad015;0.00048543690000000004;0.00048543690000000004;0.00048543690000000004;0.0733009709;0.00048543690000000004;0.0344660194;0.00048543690000000004;0.0490291262;0.0053398058;0.00048543690000000004;0.00048543690000000004;0.00048543690000000004;0.00048543690000000004;0.0053398058;0.2432038835;0.00048543690000000004;0.0150485437;0.0247572816;0.00048543690000000004;0.0393203883;0.0781553398;0.053883495100000005;0.0247572816;0.136407767;0.00048543690000000004;0.15097087380000002;0.00048543690000000004;0.00048543690000000004;0.053883495100000005;0.0053398058
mx0011_Payno_Trinidad014;0.00036900370000000004;0.1;0.0409594096;0.0298892989;0.00036900370000000004;0.00036900370000000004;0.007749077500000001;0.00036900370000000004;0.037269372700000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.0483394834;0.0040590406;0.0335793358;0.0040590406;0.3656826568;0.00036900370000000004;0.0446494465;0.0815498155;0.0741697417;0.1221402214;0.00036900370000000004
mx0011_Payno_Trinidad013;0.0097674419;0.0888372093;0.0051162791;0.0376744186;0.0004651163;0.0004651163;0.0004651163;0.0051162791;0.0004651163;0.0004651163;0.0004651163;0.0004651163;0.0004651163;0.0237209302;0.0237209302;0.0097674419;0.0051162791;0.0004651163;0.0004651163;0.0330232558;0.1306976744;0.0004651163;0.0190697674;0.2702325581;0.0004651163;0.1818604651;0.0004651163;0.11209302330000001;0.0330232558;0.0051162791
mx0011_Payno_Trinidad012;0.0335793358;0.0483394834;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.0040590406;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.0040590406;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.0114391144;0.00036900370000000004;0.0040590406;0.1258302583;0.0040590406;0.00036900370000000004;0.3398523985;0.026199262;0.0704797048;0.1221402214;0.00036900370000000004;0.1959409594;0.0040590406
mx0011_Payno_Trinidad011;0.0003731343;0.0115671642;0.0563432836;0.0899253731;0.0003731343;0.0003731343;0.0041044776;0.0190298507;0.0003731343;0.0041044776;0.0003731343;0.0003731343;0.0003731343;0.0638059701;0.0003731343;0.0003731343;0.0041044776;0.0003731343;0.0003731343;0.0003731343;0.13843283580000001;0.0190298507;0.0003731343;0.41455223880000003;0.0003731343;0.0003731343;0.0003731343;0.0152985075;0.15335820900000002;0.0003731343
mx0011_Payno_Trinidad010;0.0003745318;0.09775280900000001;0.0602996255;0.1352059925;0.052808988800000005;0.0003745318;0.0003745318;0.0041198502000000005;0.0228464419;0.0003745318;0.0003745318;0.015355805200000001;0.0003745318;0.0116104869;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0228464419;0.0565543071;0.1202247191;0.0003745318;0.0003745318;0.2288389513;0.0003745318;0.0790262172;0.08651685390000001;0.0003745318;0.0003745318;0.0003745318
mx0011_Payno_Trinidad009;0.00043668120000000003;0.1532751092;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.0222707424;0.0179039301;0.00043668120000000003;0.026637554600000002;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003;0.19257641920000002;0.0615720524;0.00043668120000000003;0.17074235810000002;0.00043668120000000003;0.2799126638;0.06593886460000001;0.00043668120000000003;0.00043668120000000003;0.00043668120000000003
mx0011_Payno_Trinidad008;0.0004524887;0.14072398190000002;0.009502262400000001;0.009502262400000001;0.0004524887;0.0004524887;0.0004524887;0.0773755656;0.0230769231;0.0004524887;0.0004524887;0.0049773756;0.009502262400000001;0.0140271493;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.0004524887;0.2040723982;0.02760181;0.0049773756;0.21312217190000002;0.0004524887;0.25384615380000003;0.0004524887;0.0004524887;0.0004524887;0.0004524887
mx0011_Payno_Trinidad007;0.0242063492;0.0956349206;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.0202380952;0.00039682540000000004;0.16706349210000002;0.00039682540000000004;0.0162698413;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.0202380952;0.00039682540000000004;0.0043650794;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.00039682540000000004;0.0876984127;0.00039682540000000004;0.00039682540000000004;0.2186507937;0.044047619;0.2583333333;0.00039682540000000004;0.00039682540000000004;0.0361111111;0.00039682540000000004
mx0011_Payno_Trinidad006;0.0003731343;0.1458955224;0.0712686567;0.0003731343;0.0003731343;0.0190298507;0.0003731343;0.0451492537;0.0115671642;0.0041044776;0.0003731343;0.0003731343;0.0003731343;0.0152985075;0.0003731343;0.0190298507;0.0003731343;0.0003731343;0.0003731343;0.0563432836;0.075;0.0152985075;0.0115671642;0.325;0.0414179104;0.0339552239;0.022761194000000002;0.0787313433;0.0041044776;0.0003731343
mx0011_Payno_Trinidad005;0.0170124481;0.079253112;0.0004149378;0.0419087137;0.0004149378;0.0004149378;0.0004149378;0.0502074689;0.0004149378;0.0004149378;0.0294605809;0.0253112033;0.0004149378;0.0834024896;0.0004149378;0.0128630705;0.0045643154;0.0004149378;0.0336099585;0.0004149378;0.2037344398;0.058506224100000004;0.0211618257;0.12074688800000001;0.0004149378;0.1373443983;0.058506224100000004;0.0004149378;0.0170124481;0.0004149378
mx0011_Payno_Trinidad004;0.0004048583;0.1340080972;0.020647773300000002;0.0165991903;0.0004048583;0.0004048583;0.0165991903;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.061133603200000004;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.0449392713;0.24331983810000002;0.0287449393;0.0004048583;0.1987854251;0.0004048583;0.1785425101;0.0004048583;0.0246963563;0.0246963563;0.0004048583
mx0011_Payno_Trinidad003;0.00043290040000000003;0.0956709957;0.0220779221;0.0220779221;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.0826839827;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.017748917700000002;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.1562770563;0.1519480519;0.0956709957;0.1735930736;0.00043290040000000003;0.1216450216;0.0523809524;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003
mx0011_Payno_Trinidad002;0.0003773585;0.0683018868;0.1550943396;0.1135849057;0.0456603774;0.0003773585;0.0041509434;0.0003773585;0.0456603774;0.0003773585;0.0041509434;0.0003773585;0.0154716981;0.0116981132;0.0003773585;0.0003773585;0.0003773585;0.0116981132;0.0003773585;0.0683018868;0.1550943396;0.0154716981;0.0871698113;0.1437735849;0.0003773585;0.0230188679;0.0003773585;0.0003773585;0.0267924528;0.0003773585
mx0011_Payno_Trinidad001;0.00037878790000000004;0.1481060606;0.0912878788;0.0837121212;0.0117424242;0.030681818200000002;0.00037878790000000004;0.00037878790000000004;0.023106060600000002;0.00037878790000000004;0.0268939394;0.0193181818;0.0079545455;0.13674242420000002;0.0420454545;0.015530303;0.015530303;0.00037878790000000004;0.00037878790000000004;0.023106060600000002;0.053409090900000004;0.00037878790000000004;0.0799242424;0.1481060606;0.00037878790000000004;0.0382575758;0.00037878790000000004;0.00037878790000000004;0.00037878790000000004;0.00037878790000000004
mx0010_LopezPortillo_Nieves027;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0776422764;0.0085365854;0.0369918699;0.0004065041;0.024796748;0.0166666667;0.0004065041;0.0044715447;0.0735772358;0.0004065041;0.2117886179;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0004065041;0.0288617886;0.0410569106;0.2443089431;0.08577235770000001;0.093902439;0.0044715447;0.0410569106;0.0004065041;0.0004065041
mx0010_LopezPortillo_Nieves026;0.0003355705;0.0506711409;0.0003355705;0.0003355705;0.0036912752;0.0137583893;0.0003355705;0.047315436200000005;0.0003355705;0.0708053691;0.0406040268;0.0003355705;0.0003355705;0.1010067114;0.0003355705;0.1244966443;0.047315436200000005;0.0406040268;0.0003355705;0.054026845600000005;0.0003355705;0.0003355705;0.0003355705;0.161409396;0.0808724832;0.047315436200000005;0.0003355705;0.1110738255;0.0003355705;0.0003355705
mx0010_LopezPortillo_Nieves025;0.0234615385;0.0926923077;0.008076923100000001;0.0503846154;0.0003846154;0.0811538462;0.0003846154;0.0003846154;0.0003846154;0.0042307692;0.0042307692;0.0003846154;0.027307692300000002;0.0465384615;0.0003846154;0.21961538460000002;0.0042307692;0.027307692300000002;0.0003846154;0.0426923077;0.0003846154;0.0003846154;0.0234615385;0.15807692310000002;0.008076923100000001;0.07730769230000001;0.035;0.061923076900000006;0.0003846154;0.0003846154
mx0010_LopezPortillo_Nieves024;0.0005025126;0.0005025126;0.0005025126;0.0005025126;0.0206030151;0.035678392;0.0005025126;0.0005025126;0.0005025126;0.0005025126;0.0708542714;0.0005025126;0.0005025126;0.0005025126;0.0005025126;0.2316582915;0.015577889400000001;0.0005025126;0.0005025126;0.0005025126;0.0256281407;0.015577889400000001;0.0005025126;0.0457286432;0.0005025126;0.5281407035;0.0005025126;0.0005025126;0.0005025126;0.0005025126
mx0010_LopezPortillo_Nieves023;0.0003448276;0.0003448276;0.0003448276;0.0106896552;0.014137931000000001;0.048620689700000004;0.0037931034;0.0003448276;0.007241379300000001;0.0003448276;0.0417241379;0.0382758621;0.0175862069;0.058965517200000005;0.0003448276;0.2486206897;0.0003448276;0.048620689700000004;0.0003448276;0.0003448276;0.014137931000000001;0.0003448276;0.0003448276;0.2175862069;0.0003448276;0.1796551724;0.0003448276;0.0451724138;0.0003448276;0.0003448276
mx0010_LopezPortillo_Nieves022;0.0003584229;0.0003584229;0.0003584229;0.007526881700000001;0.0003584229;0.2405017921;0.0003584229;0.0577060932;0.0003584229;0.0326164875;0.0003584229;0.0182795699;0.0003584229;0.0039426523;0.0039426523;0.0935483871;0.0290322581;0.0003584229;0.0003584229;0.0827956989;0.0003584229;0.0003584229;0.011111111100000001;0.2405017921;0.0863799283;0.0577060932;0.0003584229;0.0290322581;0.0003584229;0.0003584229
mx0010_LopezPortillo_Nieves021;0.0003802281;0.0840304183;0.0003802281;0.0003802281;0.0003802281;0.0079847909;0.0003802281;0.0536121673;0.0117870722;0.0003802281;0.0003802281;0.0041825095;0.0117870722;0.1980988593;0.0003802281;0.133460076;0.0003802281;0.091634981;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.0117870722;0.1448669202;0.0003802281;0.1448669202;0.0003802281;0.023193916300000002;0.0726235741;0.0003802281
mx0010_LopezPortillo_Nieves020;0.0042307692;0.008076923100000001;0.0003846154;0.0003846154;0.0157692308;0.061923076900000006;0.0003846154;0.0003846154;0.0042307692;0.0003846154;0.011923076900000001;0.0003846154;0.0003846154;0.0003846154;0.0003846154;0.1042307692;0.0003846154;0.0311538462;0.0003846154;0.0003846154;0.0003846154;0.0388461538;0.0003846154;0.3003846154;0.027307692300000002;0.3196153846;0.0003846154;0.06576923080000001;0.0003846154;0.0003846154
mx0010_LopezPortillo_Nieves019;0.0380753138;0.00041841000000000003;0.00041841000000000003;0.0087866109;0.0046025105;0.025523012600000002;0.00041841000000000003;0.0171548117;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.0046025105;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003;0.2138075314;0.00041841000000000003;0.0046025105;0.0046025105;0.00041841000000000003;0.00041841000000000003;0.025523012600000002;0.00041841000000000003;0.3560669456;0.0506276151;0.2221757322;0.0171548117;0.00041841000000000003;0.00041841000000000003;0.00041841000000000003
mx0010_LopezPortillo_Nieves018;0.0759450172;0.0003436426;0.0003436426;0.0003436426;0.024398625400000002;0.0037800687;0.0003436426;0.0003436426;0.0037800687;0.0003436426;0.0003436426;0.0003436426;0.0003436426;0.1309278351;0.0003436426;0.4024054983;0.0278350515;0.0037800687;0.0003436426;0.0725085911;0.0003436426;0.0003436426;0.0003436426;0.16529209620000002;0.010652921000000001;0.0278350515;0.024398625400000002;0.0003436426;0.0175257732;0.0037800687
mx0010_LopezPortillo_Nieves017;0.0157088123;0.023371647500000002;0.00038314180000000004;0.008045977000000001;0.00038314180000000004;0.061685823800000004;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.0042145594;0.00038314180000000004;0.00038314180000000004;0.2954022989;0.00038314180000000004;0.0157088123;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.008045977000000001;0.00038314180000000004;0.1766283525;0.00038314180000000004;0.2302681992;0.00038314180000000004;0.0885057471;0.034865900400000004;0.031034482800000002
mx0010_LopezPortillo_Nieves016;0.0088235294;0.00042016810000000004;0.00042016810000000004;0.1138655462;0.00042016810000000004;0.2609243697;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.021428571400000002;0.00042016810000000004;0.0088235294;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.17268907560000002;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.017226890800000002;0.00042016810000000004;0.0088235294;0.0046218487;0.1516806723;0.00042016810000000004;0.21890756300000003;0.0046218487;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004
mx0010_LopezPortillo_Nieves015;0.0744855967;0.00041152260000000004;0.00041152260000000004;0.0251028807;0.0086419753;0.29259259260000003;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.1074074074;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.3625514403;0.00041152260000000004;0.1197530864;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004
mx0010_LopezPortillo_Nieves014;0.0769968051;0.0003194888;0.0003194888;0.0674121406;0.0194888179;0.3389776358;0.0035143770000000004;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0003194888;0.0258785942;0.0003194888;0.0035143770000000004;0.0067092652;0.0003194888;0.0003194888;0.0003194888;0.0035143770000000004;0.0003194888;0.0162939297;0.3549520767;0.0035143770000000004;0.0738019169;0.0003194888;0.0003194888;0.0003194888;0.0003194888
mx0010_LopezPortillo_Nieves013;0.0004016064;0.0004016064;0.0124497992;0.18112449800000002;0.0084337349;0.165060241;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0084337349;0.0004016064;0.036546184700000005;0.0004016064;0.1409638554;0.0004016064;0.0004016064;0.0044176707;0.036546184700000005;0.0004016064;0.0004016064;0.0004016064;0.1248995984;0.0004016064;0.22530120480000002;0.0004016064;0.0485943775;0.0004016064;0.0004016064
mx0010_LopezPortillo_Nieves012;0.00032258060000000003;0.00032258060000000003;0.00032258060000000003;0.1777419355;0.0390322581;0.21967741940000002;0.00032258060000000003;0.00032258060000000003;0.0293548387;0.0261290323;0.035806451600000004;0.00032258060000000003;0.00032258060000000003;0.00032258060000000003;0.00032258060000000003;0.1680645161;0.00032258060000000003;0.00032258060000000003;0.01;0.0196774194;0.00032258060000000003;0.00032258060000000003;0.00032258060000000003;0.18419354840000002;0.0841935484;0.00032258060000000003;0.00032258060000000003;0.00032258060000000003;0.00032258060000000003;0.00032258060000000003
mx0010_LopezPortillo_Nieves011;0.0125506073;0.1461538462;0.0004048583;0.061133603200000004;0.0004048583;0.0408906883;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.0004048583;0.0125506073;0.0854251012;0.0004048583;0.1218623482;0.0004048583;0.0004048583;0.0004048583;0.0651821862;0.0004048583;0.0004048583;0.0004048583;0.0854251012;0.1744939271;0.1663967611;0.0004048583;0.0004048583;0.008502024300000001;0.0125506073
mx0010_LopezPortillo_Nieves010;0.0223684211;0.0881578947;0.0048245614;0.039912280700000004;0.031140350900000002;0.0223684211;0.0223684211;0.0048245614;0.00043859650000000003;0.00043859650000000003;0.0530701754;0.0706140351;0.00043859650000000003;0.0925438596;0.0048245614;0.1057017544;0.00043859650000000003;0.00043859650000000003;0.0048245614;0.00043859650000000003;0.0662280702;0.00043859650000000003;0.00043859650000000003;0.0662280702;0.00043859650000000003;0.2855263158;0.00043859650000000003;0.0048245614;0.0048245614;0.00043859650000000003
mx0010_LopezPortillo_Nieves009;0.0313953488;0.0430232558;0.0236434109;0.2251937984;0.0081395349;0.0779069767;0.0003875969;0.0003875969;0.0003875969;0.0120155039;0.0003875969;0.0003875969;0.0003875969;0.0585271318;0.0003875969;0.0624031008;0.0003875969;0.0003875969;0.0120155039;0.0624031008;0.0042635659;0.0003875969;0.0120155039;0.0662790698;0.1321705426;0.1631782946;0.0003875969;0.0003875969;0.0003875969;0.0003875969
